RI_name,ri_values
poagfs,0.007
soagfs,0.0068
poares,0.0309
soares,0.0308
poashp,0.0003
soashp,0.0002
poatrf,0.0123
soatrf,0.012
poaoth,0.0137
soaoth,0.0136
