RI_name,ri_values
poagfs,0.1601
soagfs,0.0353
poares,0.0609
soares,0.043
poashp,0.1054
soashp,0.1054
poatrf,0.0027
soatrf,0.0027
poaoth,0.0353
soaoth,0.0353
