RI_name,ri_values
poagfs,0.0354
soagfs,0.0071
poares,0.0356
soares,0.0354
poashp,0.1604
soashp,0.0059
poatrf,0.0083
soatrf,0.0032
poaoth,0.0011
soaoth,0.0354
